Created,Caller Postcode,Noise type,Sr_Num,Enq_Type
17/09/2017 04:41,LS10 3,MUSIC,OutofHours,OutofHours
17/09/2017 04:04,LS61,MUSIC,OutofHours,OutofHours
17/09/2017 03:50,LS116,MUSIC,OutofHours,OutofHours
17/09/2017 03:13,LS5 3,MUSIC,OutofHours,OutofHours
17/09/2017 02:42,LS6 3,MUSIC,OutofHours,OutofHours
17/09/2017 02:17,LS9 6,SHOUTING,OutofHours,OutofHours
17/09/2017 02:13,#VALUE!,PARTY,OutofHours,OutofHours
17/09/2017 02:00,LS6 1,PARTY,OutofHours,OutofHours
17/09/2017 01:54,LS5 3,PARTY,OutofHours,OutofHours
17/09/2017 01:49,LS5 3,PARTY,OutofHours,OutofHours
17/09/2017 01:12,LS6 3,PARTY,OutofHours,OutofHours
17/09/2017 01:06,LS6 1,PARTY,OutofHours,OutofHours
17/09/2017 00:53,LS10 1,MUSIC,OutofHours,OutofHours
17/09/2017 00:45,LS6 3,MUSIC,OutofHours,OutofHours
17/09/2017 00:39,LS6 4,MUSIC,OutofHours,OutofHours
17/09/2017 00:36,LS7 2,MUSIC,OutofHours,OutofHours
17/09/2017 00:30,LS6 1,PARTY,OutofHours,OutofHours
17/09/2017 00:24,LS6 1,PARTY,OutofHours,OutofHours
17/09/2017 00:14,LS6 1,PARTY,OutofHours,OutofHours
17/09/2017 00:09,LS13 1,DOG BARKING,OutofHours,OutofHours
16/09/2017 23:49,LS6 1,PARTY,OutofHours,OutofHours
16/09/2017 23:33,LS3 1,MUSIC,OutofHours,OutofHours
16/09/2017 23:30,LS13 3,PARTY,OutofHours,OutofHours
16/09/2017 23:25,LS27 7,MUSIC,OutofHours,OutofHours
16/09/2017 21:44,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16/09/2017 20:57,LS16 6,MUSIC,OutofHours,OutofHours
16/09/2017 20:50,LS23 6,PARTY,OutofHours,OutofHours
16/09/2017 20:44,LS1 4,OTHER,OutofHours,OutofHours
16/09/2017 20:21,LS9 7,MUSIC,OutofHours,OutofHours
16/09/2017 19:49,LS13 4,MUSIC,OutofHours,OutofHours
16/09/2017 18:20,LS13 3,DOG BARKING,OutofHours,OutofHours
16/09/2017 18:16,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16/09/2017 16:23,LS10 3,MUSIC,OutofHours,OutofHours
16/09/2017 15:15,LS9 0,MUSIC,OutofHours,OutofHours
16/09/2017 14:12,Ls14 1,MUSIC,OutofHours,OutofHours
16/09/2017 14:07,Ls16 5,MUSIC,OutofHours,OutofHours
16/09/2017 12:48,Ls13 1,DOG BARKING,OutofHours,OutofHours
16/09/2017 10:23,LS7 4,MUSIC,OutofHours,OutofHours
16/09/2017 06:39,Ls6 1,PARTY,OutofHours,OutofHours
16/09/2017 02:47,LS10 3,SHOUTING,OutofHours,OutofHours
16/09/2017 02:40,LS29 6,TV,OutofHours,OutofHours
16/09/2017 02:06,LS8 3,MUSIC,OutofHours,OutofHours
16/09/2017 02:03,LS17 6,MUSIC,OutofHours,OutofHours
16/09/2017 01:23,LS4 2,MUSIC,OutofHours,OutofHours
16/09/2017 00:50,LS9 6,SHOUTING,OutofHours,OutofHours
15/09/2017 23:48,LS27 8,MUSIC,OutofHours,OutofHours
15/09/2017 23:43,LS6 1,MUSIC,OutofHours,OutofHours
15/09/2017 23:37,LS8 3,MUSIC,OutofHours,OutofHours
15/09/2017 23:32,LS8 2,MUSIC,OutofHours,OutofHours
15/09/2017 23:22,LS21 3,MUSIC,OutofHours,OutofHours
15/09/2017 23:10,LS9 9,MUSIC,OutofHours,OutofHours
15/09/2017 23:05,LS12 1,PARTY,OutofHours,OutofHours
15/09/2017 23:00,LS10 3,SHOUTING,OutofHours,OutofHours
15/09/2017 22:52,LS10 3,MUSIC,OutofHours,OutofHours
15/09/2017 20:47,LS27 8,MUSIC,OutofHours,OutofHours
15/09/2017 20:46,LS11 7,SHOUTING,OutofHours,OutofHours
15/09/2017 20:42,LS16 6,MUSIC,OutofHours,OutofHours
15/09/2017 20:40,LS8 2,MUSIC,OutofHours,OutofHours
15/09/2017 20:37,LS6 1,MUSIC,OutofHours,OutofHours
15/09/2017 20:07,LS11 8,DOG BARKING,OutofHours,OutofHours
15/09/2017 19:58,LS6 4J,SHOUTING,OutofHours,OutofHours
15/09/2017 19:28,LS15 0H,DOG BARKING,OutofHours,OutofHours
15/09/2017 19:16,LS8 3Q,MUSIC,OutofHours,OutofHours
15/09/2017 19:02,LS10 3T,MUSIC,OutofHours,OutofHours
15/09/2017 18:51,LS6 4,MUSIC,OutofHours,OutofHours
15/09/2017 18:41,LS8 2,MUSIC,OutofHours,OutofHours
15/09/2017 18:40,LS27 8H,MUSIC,OutofHours,OutofHours
15/09/2017 18:10,LS13 2,ALARM,OutofHours,OutofHours
15/09/2017 09:57,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15/09/2017 07:12,LS13 4,DOG BARKING,OutofHours,OutofHours
15/09/2017 04:33,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15/09/2017 03:47,LS8 5,MUSIC,OutofHours,OutofHours
15/09/2017 02:01,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15/09/2017 01:32,LS6 1,SHOUTING,OutofHours,OutofHours
15/09/2017 01:23,LS25 1,BUILDING SITE,OutofHours,OutofHours
15/09/2017 00:56,LS4 2,OTHER,OutofHours,OutofHours
15/09/2017 00:32,LS7 4,MUSIC,OutofHours,OutofHours
15/09/2017 00:14,LS25 1,BUILDING SITE,OutofHours,OutofHours
15/09/2017 00:08,LS1 4,SHOUTING,OutofHours,OutofHours
15/09/2017 00:05,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14/09/2017 23:47,LS10 4,MUSIC,OutofHours,OutofHours
14/09/2017 23:41,LS13 4,TV,OutofHours,OutofHours
14/09/2017 23:22,LS6 3,MUSIC,OutofHours,OutofHours
14/09/2017 23:16,LS6 3,MUSIC,OutofHours,OutofHours
14/09/2017 23:01,LS6 3,MUSIC,OutofHours,OutofHours
14/09/2017 22:44,LS9 0,SHOUTING,OutofHours,OutofHours
14/09/2017 22:37,WF3 1,MUSIC,OutofHours,OutofHours
14/09/2017 22:19,LS4 2,MUSIC,OutofHours,OutofHours
14/09/2017 21:42,LS6 3,SHOUTING,OutofHours,OutofHours
14/09/2017 20:49,LS9 6,DOG BARKING,OutofHours,OutofHours
14/09/2017 20:43,LS4 2,MUSIC,OutofHours,OutofHours
14/09/2017 19:49,LS10 3T,MUSIC,OutofHours,OutofHours
14/09/2017 19:35,LS12 3,DOG BARKING,OutofHours,OutofHours
14/09/2017 19:22,LS7 1H,MUSIC,OutofHours,OutofHours
14/09/2017 19:03,LS9 7Q,PARTY,OutofHours,OutofHours
14/09/2017 18:36,LS27 7P,DOG BARKING,OutofHours,OutofHours
14/09/2017 18:30,LS8 3,DOG BARKING,OutofHours,OutofHours
14/09/2017 18:22,LS13 2,ALARM,OutofHours,OutofHours
14/09/2017 18:19,LS8 1Q,PARTY,OutofHours,OutofHours
14/09/2017 06:49,LS2 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14/09/2017 05:43,LS8 5,TV,OutofHours,OutofHours
14/09/2017 03:14,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14/09/2017 00:29,LS19 7,MUSIC,OutofHours,OutofHours
13/09/2017 23:54,LS6 3,MUSIC,OutofHours,OutofHours
13/09/2017 23:49,LS16 5,DIY,OutofHours,OutofHours
13/09/2017 23:45,LS17 6,DIY,OutofHours,OutofHours
13/09/2017 23:42,LS6 1,MUSIC,OutofHours,OutofHours
13/09/2017 22:39,LS6 3,MUSIC,OutofHours,OutofHours
13/09/2017 22:09,BD11 1,DOG BARKING,OutofHours,OutofHours
13/09/2017 21:55,LS11 8,ALARM,OutofHours,OutofHours
13/09/2017 04:09,LS6 3,MUSIC,OutofHours,OutofHours
13/09/2017 02:21,LS9 6,MUSIC,OutofHours,OutofHours
13/09/2017 02:10,LS6 1,MUSIC,OutofHours,OutofHours
13/09/2017 01:40,LS6 3,MUSIC,OutofHours,OutofHours
13/09/2017 01:19,LS16 7,SHOUTING,OutofHours,OutofHours
12/09/2017 23:58,LS6 1,MUSIC,OutofHours,OutofHours
12/09/2017 22:35,LS167,TV,OutofHours,OutofHours
12/09/2017 22:30,LS11 6,DIY,OutofHours,OutofHours
12/09/2017 22:10,BD11 1,DOG BARKING,OutofHours,OutofHours
12/09/2017 22:06,LS6 3,MUSIC,OutofHours,OutofHours
12/09/2017 21:21,LS16 7,MUSIC,OutofHours,OutofHours
12/09/2017 20:46,LS17 7,DOG BARKING,OutofHours,OutofHours
12/09/2017 19:56,LS6 1S,MUSIC,OutofHours,OutofHours
12/09/2017 07:28,LS132,DOG BARKING,OutofHours,OutofHours
12/09/2017 05:21,LS6 3,MUSIC,OutofHours,OutofHours
12/09/2017 01:33,LS12 2,OTHER,OutofHours,OutofHours
12/09/2017 01:20,LS12 5,SHOUTING,OutofHours,OutofHours
12/09/2017 00:47,#VALUE!,,OutofHours,OutofHours
12/09/2017 00:22,LS6 2,MUSIC,OutofHours,OutofHours
11/09/2017 23:19,LS11 6,MUSIC,OutofHours,OutofHours
11/09/2017 22:59,LS8 3,MUSIC,OutofHours,OutofHours
11/09/2017 22:42,LS9 6,MUSIC,OutofHours,OutofHours
11/09/2017 20:34,LS11 6,MUSIC,OutofHours,OutofHours
11/09/2017 19:44,LS13 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11/09/2017 19:37,LS8 3,MUSIC,OutofHours,OutofHours
11/09/2017 19:20,LS8 3,MUSIC,OutofHours,OutofHours
11/09/2017 18:04,LS27 8,MUSIC,OutofHours,OutofHours
11/09/2017 04:26,LS103,SHOUTING,OutofHours,OutofHours
11/09/2017 03:58,LS5 2,MUSIC,OutofHours,OutofHours
11/09/2017 03:48,LS64,ALARM,OutofHours,OutofHours
11/09/2017 02:44,LS10 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11/09/2017 02:39,LS6 3,MUSIC,OutofHours,OutofHours
11/09/2017 02:17,LS4 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11/09/2017 01:43,LS5 2,MUSIC,OutofHours,OutofHours
11/09/2017 01:41,LS6 3,MUSIC,OutofHours,OutofHours
11/09/2017 01:13,LS16 6,DOG BARKING,OutofHours,OutofHours
11/09/2017 00:54,LS12 2,DOG BARKING,OutofHours,OutofHours
11/09/2017 00:45,LS7 4,MUSIC,OutofHours,OutofHours
10/09/2017 23:51,LS10 3,MUSIC,OutofHours,OutofHours
10/09/2017 22:34,LS8 1,MUSIC,OutofHours,OutofHours
10/09/2017 21:56,LS8 3,SHOUTING,OutofHours,OutofHours
10/09/2017 21:00,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10/09/2017 20:01,BD11 1,DOG BARKING,OutofHours,OutofHours
10/09/2017 18:56,LS27 7,MUSIC,OutofHours,OutofHours
10/09/2017 18:44,LS12 2,MUSIC,OutofHours,OutofHours
10/09/2017 18:33,LS13 2,DOG BARKING,OutofHours,OutofHours
10/09/2017 18:32,LS9 6,MUSIC,OutofHours,OutofHours
10/09/2017 18:08,LS14 1,MUSIC,OutofHours,OutofHours
10/09/2017 17:28,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10/09/2017 17:19,LS16 6,DOG BARKING,OutofHours,OutofHours
10/09/2017 16:02,LS8 5,MUSIC,OutofHours,OutofHours
10/09/2017 14:57,LS16 6,MUSIC,OutofHours,OutofHours
10/09/2017 13:30,LS27 7,MUSIC,OutofHours,OutofHours
10/09/2017 13:25,LS20,OTHER,OutofHours,OutofHours
10/09/2017 13:21,LS12 5,,OutofHours,OutofHours
10/09/2017 13:11,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10/09/2017 11:04,LS10 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10/09/2017 04:09,LS7 2,MUSIC,OutofHours,OutofHours
10/09/2017 03:03,LS28 9,MUSIC,OutofHours,OutofHours
10/09/2017 02:47,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10/09/2017 02:12,#VALUE!,MUSIC,OutofHours,OutofHours
10/09/2017 02:02,LS8 3,MUSIC,OutofHours,OutofHours
10/09/2017 01:47,LS6 2,ALARM,OutofHours,OutofHours
10/09/2017 01:40,LS8 5,TV,OutofHours,OutofHours
10/09/2017 01:11,LS7 2,MUSIC,OutofHours,OutofHours
10/09/2017 00:48,LS17 7,PARTY,OutofHours,OutofHours
10/09/2017 00:42,#VALUE!,MUSIC,OutofHours,OutofHours
10/09/2017 00:31,LS8 1,PARTY,OutofHours,OutofHours
10/09/2017 00:25,LS13 4,TV,OutofHours,OutofHours
09/09/2017 23:53,LS8 1,PARTY,OutofHours,OutofHours
09/09/2017 23:49,LS14 6,MUSIC,OutofHours,OutofHours
09/09/2017 23:46,LS13 2,MUSIC,OutofHours,OutofHours
09/09/2017 23:36,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/09/2017 23:30,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/09/2017 22:56,LS26 0,MUSIC,OutofHours,OutofHours
09/09/2017 22:49,LS26 0,MUSIC,OutofHours,OutofHours
09/09/2017 22:46,LS26 8,MUSIC,OutofHours,OutofHours
09/09/2017 22:32,LS1 5,MUSIC,OutofHours,OutofHours
09/09/2017 22:28,LS10 1,MUSIC,OutofHours,OutofHours
09/09/2017 22:13,LS26 0,MUSIC,OutofHours,OutofHours
09/09/2017 21:57,LS27 7,MUSIC,OutofHours,OutofHours
09/09/2017 21:46,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/09/2017 21:22,LS8 2,PARTY,OutofHours,OutofHours
09/09/2017 20:29,LS8 1,MUSIC,OutofHours,OutofHours
09/09/2017 19:07,LS6 1,MUSIC,OutofHours,OutofHours
09/09/2017 19:04,LS16 5,MUSIC,OutofHours,OutofHours
09/09/2017 18:09,LS6 4,MUSIC,OutofHours,OutofHours
09/09/2017 17:20,LS8 3,MUSIC,OutofHours,OutofHours
09/09/2017 16:02,LS27 7,MUSIC,OutofHours,OutofHours
09/09/2017 15:44,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/09/2017 12:53,#VALUE!,,OutofHours,OutofHours
09/09/2017 09:55,LS14 6 ,MUSIC,OutofHours,OutofHours
09/09/2017 08:08,LS7 4,TV,OutofHours,OutofHours
09/09/2017 06:56,LS132,MUSIC,OutofHours,OutofHours
09/09/2017 05:10,LS74,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours,OutofHours
09/09/2017 04:43,LS209,MUSIC,OutofHours,OutofHours
09/09/2017 04:18,LS9 7,MUSIC,OutofHours,OutofHours
09/09/2017 03:27,LS11 6,MUSIC,OutofHours,OutofHours
09/09/2017 03:23,LS13 3,PARTY,OutofHours,OutofHours
09/09/2017 03:20,LS20 9,MUSIC,OutofHours,OutofHours
09/09/2017 03:09,UNKNO,MUSIC,OutofHours,OutofHours
09/09/2017 02:58,LS8 3,PARTY,OutofHours,OutofHours
09/09/2017 02:33,WF3 1,OTHER,OutofHours,OutofHours
09/09/2017 02:25,LS26 0,MUSIC,OutofHours,OutofHours
09/09/2017 02:22,LS6 3,MUSIC,OutofHours,OutofHours
09/09/2017 02:05,LS8 5,MUSIC,OutofHours,OutofHours
09/09/2017 01:15,LS8 5,MUSIC,OutofHours,OutofHours
09/09/2017 01:09,LS10 4,MUSIC,OutofHours,OutofHours
09/09/2017 00:43,LS8 5,MUSIC,OutofHours,OutofHours
09/09/2017 00:33,LS10 3,DIY,OutofHours,OutofHours
09/09/2017 00:23,LS12 1,MUSIC,OutofHours,OutofHours
09/09/2017 00:20,LS9 9,DOG BARKING,OutofHours,OutofHours
09/09/2017 00:08,LS14 1,DOG BARKING,OutofHours,OutofHours
08/09/2017 23:55,LS12 3,MUSIC,OutofHours,OutofHours
08/09/2017 23:39,LS8 2,MUSIC,OutofHours,OutofHours
08/09/2017 23:19,LS19 6,MUSIC,OutofHours,OutofHours
08/09/2017 22:23,LS11 7,MUSIC,OutofHours,OutofHours
08/09/2017 22:15,LS13 4,TV,OutofHours,OutofHours
08/09/2017 21:59,LS8 1,MUSIC,OutofHours,OutofHours
08/09/2017 21:45,LS14 6,MUSIC,OutofHours,OutofHours
08/09/2017 21:16,LS6 4,MUSIC,OutofHours,OutofHours
08/09/2017 20:29,LS11 7,PARTY,OutofHours,OutofHours
08/09/2017 20:27,LS27 9,MUSIC,OutofHours,OutofHours
08/09/2017 20:16,LS6 1,MUSIC,OutofHours,OutofHours
08/09/2017 18:43,LS16 6,MUSIC,OutofHours,OutofHours
08/09/2017 04:29,CHURWE,MUSIC,OutofHours,OutofHours
08/09/2017 01:31,LS8 5,MUSIC,OutofHours,OutofHours
08/09/2017 01:02,LS12 3,OTHER,OutofHours,OutofHours
07/09/2017 23:58,LS4 2,MUSIC,OutofHours,OutofHours
07/09/2017 23:39,LS12 3,OTHER,OutofHours,OutofHours
07/09/2017 23:28,LS7 3,MUSIC,OutofHours,OutofHours
07/09/2017 23:07,LS28 6,ALARM,OutofHours,OutofHours
07/09/2017 22:10,LS7 3,ALARM,OutofHours,OutofHours
07/09/2017 22:00,LS7 3,MUSIC,OutofHours,OutofHours
07/09/2017 21:53,LS8 3,SHOUTING,OutofHours,OutofHours
07/09/2017 21:49,LS6 3,ALARM,OutofHours,OutofHours
07/09/2017 21:33,LS8 3,SHOUTING,OutofHours,OutofHours
07/09/2017 20:57,LS16 5,MUSIC,OutofHours,OutofHours
07/09/2017 20:48,LS13 3,MUSIC,OutofHours,OutofHours
07/09/2017 20:18,LS16 5,MUSIC,OutofHours,OutofHours
07/09/2017 19:49,LS6 3,ALARM,OutofHours,OutofHours
07/09/2017 19:42,LS13 2S,MUSIC,OutofHours,OutofHours
07/09/2017 19:23,LS27 7S,MUSIC,OutofHours,OutofHours
07/09/2017 19:04,LS14 1D,MUSIC,OutofHours,OutofHours
07/09/2017 18:13,LS27 8,MUSIC,OutofHours,OutofHours
07/09/2017 01:52,LS9 7,MUSIC,OutofHours,OutofHours
06/09/2017 23:30,LS9 7,MUSIC,OutofHours,OutofHours
06/09/2017 22:50,LS6 3,PARTY,OutofHours,OutofHours
06/09/2017 22:11,LS1 4,MUSIC,OutofHours,OutofHours
06/09/2017 22:10,LS13 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06/09/2017 22:06,LS13 4,TV,OutofHours,OutofHours
06/09/2017 21:56,LS8 5,DIY,OutofHours,OutofHours
06/09/2017 21:46,LS18 4,SHOUTING,OutofHours,OutofHours
06/09/2017 21:44,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06/09/2017 20:54,LS9 0,DOG BARKING,OutofHours,OutofHours
06/09/2017 20:22,LS12 1,DOG BARKING,OutofHours,OutofHours
06/09/2017 20:22,LS8 5,DIY,OutofHours,OutofHours
06/09/2017 20:16,LS7 4,TV,OutofHours,OutofHours
06/09/2017 19:12,LS6 4,MUSIC,OutofHours,OutofHours
06/09/2017 18:50,LS6 2,MUSIC,OutofHours,OutofHours
06/09/2017 18:27,LS7 4,TV,OutofHours,OutofHours
06/09/2017 18:24,LS11 6,TV,OutofHours,OutofHours
06/09/2017 01:15,LS14 1,PARTY,OutofHours,OutofHours
06/09/2017 00:39,LS9 7,DOG BARKING,OutofHours,OutofHours
06/09/2017 00:23,LS10 4,MUSIC,OutofHours,OutofHours
05/09/2017 23:15,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05/09/2017 23:06,LS26 0,MUSIC,OutofHours,OutofHours
05/09/2017 22:43,LS7 1,MUSIC,OutofHours,OutofHours
05/09/2017 21:58,LS10 4,SHOUTING,OutofHours,OutofHours
05/09/2017 21:44,LS12 2,MUSIC,OutofHours,OutofHours
05/09/2017 21:34,LS13 3,DOG BARKING,OutofHours,OutofHours
05/09/2017 20:57,LS5 3,SHOUTING,OutofHours,OutofHours
05/09/2017 19:27,LS7 4,TV,OutofHours,OutofHours
05/09/2017 06:50,LS197,OTHER,OutofHours,OutofHours
05/09/2017 01:58,LS14 6,MUSIC,OutofHours,OutofHours
05/09/2017 01:48,LS14 1,SHOUTING,OutofHours,OutofHours
05/09/2017 00:54,LS13 2,MUSIC,OutofHours,OutofHours
05/09/2017 00:47,LS13 2,MUSIC,OutofHours,OutofHours
05/09/2017 00:17,LS13 2,MUSIC,OutofHours,OutofHours
05/09/2017 00:13,LS8 1,MUSIC,OutofHours,OutofHours
04/09/2017 23:56,#VALUE!,MUSIC,OutofHours,OutofHours
04/09/2017 23:27,LS13 4,TV,OutofHours,OutofHours
04/09/2017 22:46,LS6 1,PARTY,OutofHours,OutofHours
04/09/2017 22:41,LS11 5,ALARM,OutofHours,OutofHours
04/09/2017 22:33,LS26 8,MUSIC,OutofHours,OutofHours
04/09/2017 22:11,LS14 6,MUSIC,OutofHours,OutofHours
04/09/2017 21:30,LS19 7,MUSIC,OutofHours,OutofHours
04/09/2017 21:09,LS11 8,MUSIC,OutofHours,OutofHours
04/09/2017 20:38,LS27 8,OTHER,OutofHours,OutofHours
04/09/2017 20:01,#VALUE!,MUSIC,OutofHours,OutofHours
04/09/2017 19:47,LS19 7,MUSIC,OutofHours,OutofHours
04/09/2017 07:00,LS97,SHOUTING,OutofHours,OutofHours
04/09/2017 03:09,LS4 2,MUSIC,OutofHours,OutofHours
04/09/2017 01:51,LS4 2,MUSIC,OutofHours,OutofHours
04/09/2017 01:16,LS14 6,MUSIC,OutofHours,OutofHours
04/09/2017 01:13,WF3 1,OTHER,OutofHours,OutofHours
04/09/2017 00:39,LS28 8,MUSIC,OutofHours,OutofHours
04/09/2017 00:12,LS11 9,DIY,OutofHours,OutofHours
03/09/2017 23:27,LS4 2,SHOUTING,OutofHours,OutofHours
03/09/2017 22:21,LS10 2,MUSIC,OutofHours,OutofHours
03/09/2017 21:34,LS8 3,PARTY,OutofHours,OutofHours
03/09/2017 21:25,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03/09/2017 21:15,WF3 1,TV,OutofHours,OutofHours
03/09/2017 20:49,LS9 0,MUSIC,OutofHours,OutofHours
03/09/2017 20:42,LS13 2,SHOUTING,OutofHours,OutofHours
03/09/2017 20:14,LS14 1,MUSIC,OutofHours,OutofHours
03/09/2017 20:11,LS11 6,MUSIC,OutofHours,OutofHours
03/09/2017 19:10,LS4 2,ALARM,OutofHours,OutofHours
03/09/2017 18:44,LS14 1,ALARM,OutofHours,OutofHours
03/09/2017 18:38,LS9 9,MUSIC,OutofHours,OutofHours
03/09/2017 18:27,LS166,,OutofHours,OutofHours
03/09/2017 17:41,LS197,,OutofHours,OutofHours
03/09/2017 16:05,LS11 6,MUSIC,OutofHours,OutofHours
03/09/2017 15:28,LS12 5,DOG BARKING,OutofHours,OutofHours
03/09/2017 15:15,WF3 2,MUSIC,OutofHours,OutofHours
03/09/2017 12:11,LS277,MUSIC,OutofHours,OutofHours
03/09/2017 11:12,LS13 3,DOG BARKING,OutofHours,OutofHours
03/09/2017 06:29,LS12 2,PARTY,OutofHours,OutofHours
03/09/2017 04:21,LS9 7,MUSIC,OutofHours,OutofHours
03/09/2017 02:37,LS6 1,SHOUTING,OutofHours,OutofHours
03/09/2017 02:31,LS16 5,MUSIC,OutofHours,OutofHours
03/09/2017 02:04,LS8 5,MUSIC,OutofHours,OutofHours
03/09/2017 01:26,LS25 7,MUSIC,OutofHours,OutofHours
03/09/2017 01:15,LS16 5,MUSIC,OutofHours,OutofHours
03/09/2017 01:11,LS21 3,MUSIC,OutofHours,OutofHours
03/09/2017 01:07,LS14 5,MUSIC,OutofHours,OutofHours
03/09/2017 00:50,LS14 2,ALARM,OutofHours,OutofHours
03/09/2017 00:23,LS8 5,MUSIC,OutofHours,OutofHours
03/09/2017 00:18,LS9 7,MUSIC,OutofHours,OutofHours
03/09/2017 00:03,LS12 1,SHOUTING,OutofHours,OutofHours
02/09/2017 23:54,LS12 3,MUSIC,OutofHours,OutofHours
02/09/2017 23:49,LS12 2,MUSIC,OutofHours,OutofHours
02/09/2017 23:45,LS10 1,MUSIC,OutofHours,OutofHours
02/09/2017 23:38,LS12 1,MUSIC,OutofHours,OutofHours
02/09/2017 23:34,LS1 4,MUSIC,OutofHours,OutofHours
02/09/2017 23:27,LS26 0,MUSIC,OutofHours,OutofHours
02/09/2017 23:24,LS10 1,MUSIC,OutofHours,OutofHours
02/09/2017 23:15,LS25 7,MUSIC,OutofHours,OutofHours
02/09/2017 23:10,LS25 7,MUSIC,OutofHours,OutofHours
02/09/2017 23:06,LS4 2,MUSIC,OutofHours,OutofHours
02/09/2017 23:00,LS9 7,MUSIC,OutofHours,OutofHours
02/09/2017 22:57,LS13 4,MUSIC,OutofHours,OutofHours
02/09/2017 22:44,LS6 2,MUSIC,OutofHours,OutofHours
02/09/2017 22:41,LS16 6,TV,OutofHours,OutofHours
02/09/2017 22:30,LS26 8,MUSIC,OutofHours,OutofHours
02/09/2017 22:18,LS13 3,DOG BARKING,OutofHours,OutofHours
02/09/2017 22:11,LS25 7,MUSIC,OutofHours,OutofHours
02/09/2017 21:37,LS12 5,DIY,OutofHours,OutofHours
02/09/2017 21:25,#VALUE!,SHOUTING,OutofHours,OutofHours
02/09/2017 21:20,LS17 7,DOG BARKING,OutofHours,OutofHours
02/09/2017 21:07,LS27 9,TV,OutofHours,OutofHours
02/09/2017 20:57,LS10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02/09/2017 20:27,LS16 5,MUSIC,OutofHours,OutofHours
02/09/2017 20:05,LS12 5,DOG BARKING,OutofHours,OutofHours
02/09/2017 19:53,LS2 7,MUSIC,OutofHours,OutofHours
02/09/2017 19:40,LS20 9,PARTY,OutofHours,OutofHours
02/09/2017 19:32,LS19 7,OTHER,OutofHours,OutofHours
02/09/2017 19:14,LS11 7,MUSIC,OutofHours,OutofHours
02/09/2017 19:08,LS26 8,MUSIC,OutofHours,OutofHours
02/09/2017 18:55,LS4 2,MUSIC,OutofHours,OutofHours
02/09/2017 18:33,LS27 9,DOG BARKING,OutofHours,OutofHours
02/09/2017 18:24,LS28 7,ALARM,OutofHours,OutofHours
02/09/2017 17:51,LS165,,OutofHours,OutofHours
02/09/2017 17:42,LS11 5,SHOUTING,OutofHours,OutofHours
02/09/2017 17:42,LS71,,OutofHours,OutofHours
02/09/2017 15:30,LS5 3,ALARM,OutofHours,OutofHours
02/09/2017 14:48,LS27 7,MUSIC,OutofHours,OutofHours
02/09/2017 13:45,LS110,ALARM,OutofHours,OutofHours
02/09/2017 13:10,LS26 8,MUSIC,OutofHours,OutofHours
02/09/2017 11:41,Not tak,OTHER,OutofHours,OutofHours
02/09/2017 10:16,LS146,MUSIC,OutofHours,OutofHours
02/09/2017 07:52,LS12 1,BUILDING SITE,OutofHours,OutofHours
02/09/2017 06:39,LS285,MUSIC,OutofHours,OutofHours
02/09/2017 04:24,LS13 4,MUSIC,OutofHours,OutofHours
02/09/2017 04:05,LS9 7,SHOUTING,OutofHours,OutofHours
02/09/2017 01:48,LS18 2,TV,OutofHours,OutofHours
02/09/2017 00:14,LS10 3,MUSIC,OutofHours,OutofHours
01/09/2017 23:14,LS9 6,MUSIC,OutofHours,OutofHours
01/09/2017 22:55,#VALUE!,MUSIC,OutofHours,OutofHours
