Created,Caller Postcode,Noise type,Sr_Num,Enq_type
01/04/2019,LS5 3,OTHER,OutofHours,OutofHours
01/04/2019,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01/04/2019,LS16 5,MUSIC,OutofHours,OutofHours
01/04/2019,WF3 1,DOG BARKING,OutofHours,OutofHours
01/04/2019,WF3 2,SHOUTING,OutofHours,OutofHours
01/04/2019,LS27 8,MUSIC,OutofHours,OutofHours
01/04/2019,LS8 5,TV,OutofHours,OutofHours
01/04/2019,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01/04/2019,LS18 5,SHOUTING,OutofHours,OutofHours
01/04/2019,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01/04/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01/04/2019,LS3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01/04/2019,LS12 2,OTHER,OutofHours,OutofHours
01/04/2019,LS13 2,MUSIC,OutofHours,OutofHours
