Created,Caller Postcode ,Noise Type,Sr_Num ,Enq_type
07/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
07/06/2019,LS12 6,MUSIC,OutofHours ,OutofHours 
07/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
07/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
07/06/2019,LS5 3,SHOUTING,OutofHours ,OutofHours 
07/06/2019,LS14 6,DIY,OutofHours ,OutofHours 
08/06/2019,LS6 1,SHOUTING,OutofHours ,OutofHours 
08/06/2019,LS8 3,PARTY,OutofHours ,OutofHours 
08/06/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS8 3,OTHER,OutofHours ,OutofHours 
08/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS7 1,PARTY,OutofHours ,OutofHours 
08/06/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
08/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
08/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS11 7,DOG BARKING,OutofHours ,OutofHours 
08/06/2019,LS13 1,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS2 2,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
08/06/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS16 9,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS9 8,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS9 9,PARTY,OutofHours ,OutofHours 
08/06/2019,LS16 7,SHOUTING,OutofHours ,OutofHours 
08/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS18 4,SHOUTING,OutofHours ,OutofHours 
08/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
08/06/2019,LS16 5,PARTY,OutofHours ,OutofHours 
09/06/2019,LS15 8,PARTY,OutofHours ,OutofHours 
09/06/2019,LS2 9,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS11 7,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS9 9,SHOUTING,OutofHours ,OutofHours 
09/06/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
09/06/2019,LS11 6,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS7 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
09/06/2019,LS18 4,SHOUTING,OutofHours ,OutofHours 
09/06/2019,LS11 7,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS13 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
09/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS11 0,PARTY,OutofHours ,OutofHours 
09/06/2019,LS13 4,OTHER,OutofHours ,OutofHours 
09/06/2019,LS6 4,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS6 4,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
09/06/2019,LS11 0,PARTY,OutofHours ,OutofHours 
09/06/2019,LS18 4,SHOUTING,OutofHours ,OutofHours 
10/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
10/06/2019,LS25 1,TV,OutofHours ,OutofHours 
10/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
10/06/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
10/06/2019,LS12 6,ALARM,OutofHours ,OutofHours 
10/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
10/06/2019,LS11 6,MUSIC,OutofHours ,OutofHours 
10/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
11/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS13 4,OTHER,OutofHours ,OutofHours 
11/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS8 2,BUILDING SITE,OutofHours ,OutofHours 
11/06/2019,LS15 8,SHOUTING,OutofHours ,OutofHours 
11/06/2019,LS17 5,SHOUTING,OutofHours ,OutofHours 
11/06/2019,LS9 7,OTHER,OutofHours ,OutofHours 
11/06/2019,LS12 6,ALARM,OutofHours ,OutofHours 
11/06/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS10 4,DIY,OutofHours ,OutofHours 
11/06/2019,LS11 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/06/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
11/06/2019,LS11 0,SHOUTING,OutofHours ,OutofHours 
11/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
11/06/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
12/06/2019,LS9 7,DOG BARKING,OutofHours ,OutofHours 
12/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
12/06/2019,LS7 1,DIY,OutofHours ,OutofHours 
12/06/2019,LS5 3,SHOUTING,OutofHours ,OutofHours 
12/06/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/06/2019,LS28 8,DOG BARKING,OutofHours ,OutofHours 
12/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
12/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
12/06/2019,WF3 2,TV,OutofHours ,OutofHours 
12/06/2019,LS23 6,SHOUTING,OutofHours ,OutofHours 
12/06/2019,LS17 7,DOG BARKING,OutofHours ,OutofHours 
12/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
12/06/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS13 1,TV,OutofHours ,OutofHours 
13/06/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS16 6,SHOUTING,OutofHours ,OutofHours 
13/06/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
13/06/2019,LS28 8,OTHER,OutofHours ,OutofHours 
13/06/2019,LS11 7,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
13/06/2019,WF3 2,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
13/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS10 1,OTHER,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS3 1,SHOUTING,OutofHours ,OutofHours 
14/06/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
14/06/2019,LS6 3,PARTY,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,WF3 2,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS11 0,DOG BARKING,OutofHours ,OutofHours 
14/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS8 1,PARTY,OutofHours ,OutofHours 
14/06/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS6 3,PARTY,OutofHours ,OutofHours 
14/06/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS9 9,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
14/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS2 9,PARTY,OutofHours ,OutofHours 
15/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS12 3,DOG BARKING,OutofHours ,OutofHours 
15/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS26 0,PARTY,OutofHours ,OutofHours 
15/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS6 1,SHOUTING,OutofHours ,OutofHours 
15/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
15/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
15/06/2019,LS26 0,DOG BARKING,OutofHours ,OutofHours 
15/06/2019,LS9 6,PARTY,OutofHours ,OutofHours 
15/06/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS17 6,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS6 4,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS17 7,MUSIC,OutofHours ,OutofHours 
15/06/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS9 7,TV,OutofHours ,OutofHours 
16/06/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
16/06/2019,LS19 7,PARTY,OutofHours ,OutofHours 
16/06/2019,LS25 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/06/2019,LS8 4,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS5 3,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS26 9,PARTY,OutofHours ,OutofHours 
16/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS14 5,SHOUTING,OutofHours ,OutofHours 
16/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS26 8,PARTY,OutofHours ,OutofHours 
16/06/2019,WF10 2,DOG BARKING,OutofHours ,OutofHours 
16/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
16/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
16/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
16/06/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
17/06/2019,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
17/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
17/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
17/06/2019,LS12 5,MUSIC,OutofHours ,OutofHours 
17/06/2019,WF3 2,SHOUTING,OutofHours ,OutofHours 
17/06/2019,WF3 2,MUSIC,OutofHours ,OutofHours 
17/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
17/06/2019,WF10 2,DOG BARKING,OutofHours ,OutofHours 
17/06/2019,LS11 0,DOG BARKING,OutofHours ,OutofHours 
17/06/2019,LS10 4,SHOUTING,OutofHours ,OutofHours 
17/06/2019,LS14 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/06/2019,LS18 4,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS7 3,OTHER,OutofHours ,OutofHours 
18/06/2019,LS15 0,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS13 4,DIY,OutofHours ,OutofHours 
18/06/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS7 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/06/2019,LS11 5,DOG BARKING,OutofHours ,OutofHours 
18/06/2019,LS15 7,SHOUTING,OutofHours ,OutofHours 
18/06/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
18/06/2019,LS8 5,OTHER,OutofHours ,OutofHours 
18/06/2019,LS6 3,ALARM,OutofHours ,OutofHours 
18/06/2019,LS8 5,OTHER,OutofHours ,OutofHours 
18/06/2019,LS8 5,SHOUTING,OutofHours ,OutofHours 
18/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS6 3,PARTY,OutofHours ,OutofHours 
19/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS17 6,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS2 7,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/06/2019,LS26 0,OTHER,OutofHours ,OutofHours 
19/06/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS8 2,BUILDING SITE,OutofHours ,OutofHours 
19/06/2019,LS14 6,TV,OutofHours ,OutofHours 
19/06/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/06/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
19/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS17 7,MUSIC,OutofHours ,OutofHours 
19/06/2019,WF3 2,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS15 8,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
19/06/2019,LS12 2,PARTY,OutofHours ,OutofHours 
20/06/2019,LS6 1,SHOUTING,OutofHours ,OutofHours 
20/06/2019,LS4 2,SHOUTING,OutofHours ,OutofHours 
20/06/2019,WF3 1,MUSIC,OutofHours ,OutofHours 
20/06/2019,LS16 7,OTHER,OutofHours ,OutofHours 
20/06/2019,LS12 2,SHOUTING,OutofHours ,OutofHours 
20/06/2019,LS12 2,PARTY,OutofHours ,OutofHours 
20/06/2019,LS8 1,DOG BARKING,OutofHours ,OutofHours 
20/06/2019,LS26 0,MUSIC,OutofHours ,OutofHours 
20/06/2019,LS8 2,DIY,OutofHours ,OutofHours 
20/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
20/06/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/06/2019,LS11 7,DOG BARKING,OutofHours ,OutofHours 
20/06/2019,LS8 3,OTHER,OutofHours ,OutofHours 
20/06/2019,LS8 1,DOG BARKING,OutofHours ,OutofHours 
20/06/2019,WF3 2,OTHER,OutofHours ,OutofHours 
20/06/2019,WF3 2,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS4 2,PARTY,OutofHours ,OutofHours 
21/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS17 6,TV,OutofHours ,OutofHours 
21/06/2019,LS10 4,PARTY,OutofHours ,OutofHours 
21/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS11 7,DOG BARKING,OutofHours ,OutofHours 
21/06/2019,LS26 0,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS12 5,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS28 8,DOG BARKING,OutofHours ,OutofHours 
21/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS14 ,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS8 3,DOG BARKING,OutofHours ,OutofHours 
21/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
21/06/2019,WF3 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS11 8,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS5 3,PARTY,OutofHours ,OutofHours 
21/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
21/06/2019,LS14 6,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS10 4,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS12 1,SHOUTING,OutofHours ,OutofHours 
21/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 9,SHOUTING,OutofHours ,OutofHours 
22/06/2019,LS1 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS11 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
22/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
22/06/2019,LS12 1,SHOUTING,OutofHours ,OutofHours 
22/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 3,SHOUTING,OutofHours ,OutofHours 
22/06/2019,WF3 1,OTHER,OutofHours ,OutofHours 
22/06/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 2,DIY,OutofHours ,OutofHours 
22/06/2019,LS6 1,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
22/06/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS6 1,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
22/06/2019,LS10 3,OTHER,OutofHours ,OutofHours 
22/06/2019,LS6 2,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
22/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/06/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS6 1,ALARM,OutofHours ,OutofHours 
22/06/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 2,PARTY,OutofHours ,OutofHours 
22/06/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS26 8,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS13 4,OTHER,OutofHours ,OutofHours 
22/06/2019,LS5 3,PARTY,OutofHours ,OutofHours 
22/06/2019,LS25 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/06/2019,LS27 0,PARTY,OutofHours ,OutofHours 
22/06/2019,LS17 0,PARTY,OutofHours ,OutofHours 
22/06/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS10 2,SHOUTING,OutofHours ,OutofHours 
22/06/2019,LS17 9,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS9 7,PARTY,OutofHours ,OutofHours 
22/06/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
22/06/2019,LS12 3,PARTY,OutofHours ,OutofHours 
23/06/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS12 1,PARTY,OutofHours ,OutofHours 
23/06/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 1,ALARM,OutofHours ,OutofHours 
23/06/2019,,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS8 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 1,PARTY,OutofHours ,OutofHours 
23/06/2019,LS8 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS8 5,PARTY,OutofHours ,OutofHours 
23/06/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS14 6,PARTY,OutofHours ,OutofHours 
23/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS8 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 3,SHOUTING,OutofHours ,OutofHours 
23/06/2019,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/06/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS10 4,TV,OutofHours ,OutofHours 
23/06/2019,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 2,PARTY,OutofHours ,OutofHours 
23/06/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 2,PARTY,OutofHours ,OutofHours 
23/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/06/2019,LS8 5,PARTY,OutofHours ,OutofHours 
23/06/2019,LS6 1,ALARM,OutofHours ,OutofHours 
24/06/2019,LS16 5,TV,OutofHours ,OutofHours 
24/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/06/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/06/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS7 2,OTHER,OutofHours ,OutofHours 
24/06/2019,Ls14 1,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS11 6,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS13 3,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS6 2,SHOUTING,OutofHours ,OutofHours 
24/06/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
24/06/2019,LS8 1,DOG BARKING,OutofHours ,OutofHours 
24/06/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/06/2019,LS13 1,MUSIC,OutofHours ,OutofHours 
24/06/2019,LS6 2,ALARM,OutofHours ,OutofHours 
24/06/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
25/06/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
25/06/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
25/06/2019,LS2 9,MUSIC,OutofHours ,OutofHours 
25/06/2019,LS2 9,SHOUTING,OutofHours ,OutofHours 
